Language;Group;Speaker;Grapheme;Task;File;Word;Plosion_index;VOT;Length;Gender;Burst;Error
Spanish;Monolinguals;110;b;reading;b_reading_110_bebida_1;bebida;10.18287593;0.079334761;0.090907029;F;True;
Spanish;Monolinguals;110;b;reading;b_reading_110_beca_1;beca;16.98448155;0.078231293;0.083219955;F;True;
Spanish;Monolinguals;110;b;reading;b_reading_110_belleza_1;belleza;9.450356303;0.047565948;0.06015873;F;True;
Spanish;Monolinguals;110;b;reading;b_reading_110_belÃ©n_1;belÃ©n;9.59906006;0.024346595;0.042494331;F;True;
Spanish;Monolinguals;110;b;reading;b_reading_110_berenjena_1;berenjena;13.07419856;0.111829433;0.121768707;F;True;
Spanish;Monolinguals;110;b;reading;b_reading_110_berza_1;berza;14.39583408;0.070634921;0.075623583;F;True;
Spanish;Monolinguals;110;b;reading;b_reading_110_bicho_0;bicho;6.0192156;0.097948379;0.108956916;F;False;
Spanish;Monolinguals;110;b;reading;b_reading_110_bigote_1;bigote;10.44415402;0.056326531;0.061315193;F;True;
Spanish;Monolinguals;110;b;reading;b_reading_110_bizcocho_1;bizcocho;6.358178563;0.080022676;0.085011338;F;True;
Spanish;Monolinguals;110;b;reading;b_reading_110_boda_1;boda;14.8362885;0.072539683;0.077528345;F;True;
Spanish;Monolinguals;110;b;reading;b_reading_110_bodega_1;bodega;20.89188681;0.066213152;0.071201814;F;True;
Spanish;Monolinguals;110;b;reading;b_reading_110_bolsillo_1;bolsillo;21.74261349;0.067777778;0.07276644;F;True;
Spanish;Monolinguals;110;b;reading;b_reading_110_bombero_1;bombero;11.46304667;0.06276644;0.067755102;F;True;
Spanish;Monolinguals;110;v;naming;b_pic_nam_110_vacÃ­o_1;vacÃ­o;8.973259243;0.066462585;0.071451247;F;True;
Spanish;Monolinguals;110;v;naming;b_pic_nam_110_vajilla_1;vajilla;9.984431718;0.043955351;0.054089915;F;True;
Spanish;Monolinguals;110;v;naming;b_pic_nam_110_vamos_1;vamos;18.54680154;0.070075563;0.078049887;F;True;
Spanish;Monolinguals;110;v;naming;b_pic_nam_110_vaquero_1;vaquero;27.32836076;0.059193716;0.0661678;F;True;
Spanish;Monolinguals;110;v;naming;b_pic_nam_110_varios_1;varios;13.19120616;0.094869161;0.101247166;F;True;
Spanish;Monolinguals;110;v;naming;b_pic_nam_110_vaso_1;vaso;14.62509605;0.077981859;0.082970522;F;True;
Spanish;Monolinguals;110;v;naming;b_pic_nam_110_vecino_1;vecino;7.825168975;0.05205654;0.061043084;F;True;
Spanish;Monolinguals;110;v;naming;b_pic_nam_110_vela_1;vela;13.18581122;0.062043847;0.069637188;F;True;
Spanish;Monolinguals;110;v;naming;b_pic_nam_110_veloz_1;veloz;13.98351523;0.067849937;0.07675737;F;True;
Spanish;Monolinguals;110;v;naming;b_pic_nam_110_vencer_1;vencer;12.48815845;0.025738523;0.036722189;F;True;
Spanish;Monolinguals;110;v;naming;b_pic_nam_110_venga_1;venga;8.25159794;0.042367058;0.049137788;F;True;
Spanish;Monolinguals;110;v;naming;b_pic_nam_110_ventanilla_0;ventanilla;10.48150078;0.018565616;0.027497676;F;False;
Spanish;Monolinguals;110;v;naming;b_pic_nam_110_verano_1;verano;11.68641511;0.04814059;0.053824362;F;True;
Spanish;Monolinguals;110;v;naming;b_pic_nam_110_vidrio_1;vidrio;6.348375965;0.062445637;0.067913832;F;True;
Spanish;Monolinguals;110;v;naming;b_pic_nam_110_vistazo_1;vistazo;32.04009677;0.008429714;0.013236202;F;True;
Spanish;Monolinguals;110;v;naming;b_pic_nam_110_vivienda_1;vivienda;8.178324563;0.0589461;0.067868481;F;True;
Spanish;Monolinguals;110;v;naming;b_pic_nam_110_voceo_1;voceo;6.188750456;0.10160375;0.113112169;F;True;
Spanish;Monolinguals;110;v;naming;b_pic_nam_110_voces_1;voces;12.0340241;0.084708849;0.093129252;F;True;
Spanish;Monolinguals;110;v;naming;b_pic_nam_110_volante_1;volante;25.03982022;0.03880822;0.047707557;F;True;
Spanish;Monolinguals;110;v;naming;b_pic_nam_110_volverse_1;volverse;18.03463937;0.091707549;0.100725624;F;True;
Spanish;Monolinguals;110;v;PW;b_PW_110_valis_1;valis;16.66476773;0.11985577;0.12893424;F;True;
Spanish;Monolinguals;110;v;PW;b_PW_110_vallefo_1;vallefo;25.99584644;0.077564443;0.086439909;F;True;
Spanish;Monolinguals;110;v;PW;b_PW_110_valÃ­o_1;valÃ­o;17.86441973;0.076508664;0.087256236;F;True;
Spanish;Monolinguals;110;v;PW;b_PW_110_varruta_1;varruta;18.34802937;0.129954649;0.134943311;F;True;
Spanish;Monolinguals;110;v;PW;b_PW_110_vaties_1;vaties;18.2726877;0.100902052;0.108594104;F;True;
Spanish;Monolinguals;110;v;PW;b_PW_110_vaÃ±e_1;vaÃ±e;21.40743265;0.072770111;0.081473923;F;True;
Spanish;Monolinguals;110;v;PW;b_PW_110_venba_1;venba;19.04460549;0.089652864;0.099637188;F;True;
Spanish;Monolinguals;110;v;PW;b_PW_110_venpar_1;venpar;13.94767035;0.103716787;0.110929705;F;True;
Spanish;Monolinguals;110;v;PW;b_PW_110_ventijina_1;ventijina;14.13985708;0.084973728;0.092108844;F;True;
Spanish;Monolinguals;110;v;PW;b_PW_110_vepa_1;vepa;13.55201194;0.093469388;0.09845805;F;True;
Spanish;Monolinguals;110;v;PW;b_PW_110_verez_1;verez;10.60680745;0.107224949;0.116848073;F;True;
Spanish;Monolinguals;110;v;PW;b_PW_110_verrapo_1;verrapo;16.20291766;0.080811603;0.089274376;F;True;
Spanish;Monolinguals;110;v;PW;b_PW_110_vetimo_1;vetimo;15.5618891;0.100975057;0.105963719;F;True;
Spanish;Monolinguals;110;v;PW;b_PW_110_vifio_1;vifio;6.959471201;0.09478458;0.099773243;F;True;
Spanish;Monolinguals;110;v;PW;b_PW_110_vilianta_1;vilianta;7.973509949;0.131632653;0.136621315;F;True;
Spanish;Monolinguals;110;v;PW;b_PW_110_vispulo_1;vispulo;8.498320798;0.067363887;0.07244898;F;True;
Spanish;Monolinguals;110;v;PW;b_PW_110_vojande_1;vojande;26.10947837;0.060566893;0.065555556;F;True;
Spanish;Monolinguals;110;v;PW;b_PW_110_volgarse_1;volgarse;18.28136553;0.128888889;0.133877551;F;True;
Spanish;Monolinguals;110;v;PW;b_PW_110_vopas_1;vopas;8.904394437;0.129075941;0.138956916;F;True;
Spanish;Monolinguals;110;v;PW;b_PW_110_voÃ±eo_1;voÃ±eo;12.46686644;0.115464853;0.120453515;F;True;
Spanish;Monolinguals;110;v;reading;b_reading_110_vacÃ­o_1;vacÃ­o;19.25214376;0.063673469;0.068662132;F;True;
Spanish;Monolinguals;110;v;reading;b_reading_110_vajilla_1;vajilla;11.64962065;0.065758112;0.076734694;F;True;
Spanish;Monolinguals;110;v;reading;b_reading_110_vamos_1;vamos;22.62972729;0.046350649;0.05292517;F;True;
Spanish;Monolinguals;110;v;reading;b_reading_110_vaquero_1;vaquero;13.52729062;0.037823129;0.042811791;F;True;
Spanish;Monolinguals;110;v;reading;b_reading_110_varios_1;varios;13.58518068;0.064638606;0.071201814;F;True;
Spanish;Monolinguals;110;v;reading;b_reading_110_vaso_1;vaso;33.29664033;0.081954346;0.091836735;F;True;
Spanish;Monolinguals;110;v;reading;b_reading_110_vecino_1;vecino;8.220034302;0.045304296;0.053628118;F;True;
Spanish;Monolinguals;110;v;reading;b_reading_110_vela_1;vela;15.87863416;0.086594524;0.095600907;F;True;
Spanish;Monolinguals;110;v;reading;b_reading_110_veloz_1;veloz;18.86852806;0.02448767;0.033477021;F;True;
Spanish;Monolinguals;110;v;reading;b_reading_110_vencer_0;vencer;8.560929774;0.016648594;0.026536881;F;False;
Spanish;Monolinguals;110;v;reading;b_reading_110_venga_1;venga;18.64802734;0.065908448;0.073741497;F;True;
Spanish;Monolinguals;110;v;reading;b_reading_110_ventanilla_1;ventanilla;9.488711316;0.027877418;0.044088958;F;True;
Spanish;Monolinguals;110;v;reading;b_reading_110_verano_1;verano;18.65574724;0.084753548;0.09276644;F;True;
Spanish;Monolinguals;110;v;reading;b_reading_110_vidrio_1;vidrio;33.13921754;0.097437642;0.102426304;F;True;
Spanish;Monolinguals;110;v;reading;b_reading_110_vistazo_1;vistazo;6.54244942;0.06814059;0.073129252;F;True;
Spanish;Monolinguals;110;v;reading;b_reading_110_vivienda_1;vivienda;5.907349548;0.088721341;0.095578231;F;True;
Spanish;Monolinguals;110;v;reading;b_reading_110_voceo_1;voceo;11.74797416;0.088508861;0.095986395;F;True;
Spanish;Monolinguals;110;v;reading;b_reading_110_voces_1;voces;15.11868838;0.073524636;0.080045351;F;True;
Spanish;Monolinguals;110;v;reading;b_reading_110_volante_1;volante;9.170952265;0.043469388;0.04845805;F;True;
Spanish;Monolinguals;110;v;reading;b_reading_110_volverse_1;volverse;10.86545319;0.075875855;0.084761905;F;True;
Spanish;Monolinguals;111;b;naming;b_pic_nam_111_baile_1;baile;9.753383608;0.101534646;0.110748299;F;True;
Spanish;Monolinguals;111;b;naming;b_pic_nam_111_bandera_1;bandera;14.53656508;0.056649102;0.06755102;F;True;
Spanish;Monolinguals;111;b;naming;b_pic_nam_111_barriga_1;barriga;15.28796561;0.062471655;0.067460317;F;True;
Spanish;Monolinguals;111;b;naming;b_pic_nam_111_barrio_1;barrio;10.50000154;0.058547585;0.072018141;F;True;
Spanish;Monolinguals;111;b;naming;b_pic_nam_111_basura_1;basura;12.06059277;0.064919295;0.078730159;F;True;
Spanish;Monolinguals;111;b;naming;b_pic_nam_111_bata_1;bata;18.38427772;0.057334448;0.066530612;F;True;
Spanish;Monolinguals;111;b;naming;b_pic_nam_111_beber_1;beber;7.30484615;0.063537415;0.068526077;F;True;
Spanish;Monolinguals;111;b;naming;b_pic_nam_111_bebida_1;bebida;8.94831684;0.033971438;0.042970522;F;True;
Spanish;Monolinguals;111;b;naming;b_pic_nam_111_beca_1;beca;9.092474929;0.061625033;0.072811791;F;True;
Spanish;Monolinguals;111;b;naming;b_pic_nam_111_belleza_1;belleza;10.58691425;0.0627773;0.07276644;F;True;
Spanish;Monolinguals;111;b;naming;b_pic_nam_111_belÃƒÂ©n_1;belÃƒÂ©n;8.527426421;0.064092554;0.072385587;F;True;
Spanish;Monolinguals;111;b;naming;b_pic_nam_111_berenjena_1;berenjena;8.688224531;0.038320165;0.050113379;F;True;
Spanish;Monolinguals;111;b;naming;b_pic_nam_111_berza_1;berza;6.499308573;0.072836637;0.080010006;F;True;
Spanish;Monolinguals;111;b;naming;b_pic_nam_111_bicho_1;bicho;14.31616522;0.08723356;0.092222222;F;True;
Spanish;Monolinguals;111;b;naming;b_pic_nam_111_bigote_0;bigote;4.2515668;0.038843537;0.0438322;F;False;
Spanish;Monolinguals;111;b;naming;b_pic_nam_111_bizcocho_1;bizcocho;5.273091422;0.059315945;0.070204082;F;True;
Spanish;Monolinguals;111;b;naming;b_pic_nam_111_boda_1;boda;11.37296928;0.092222222;0.097210884;F;True;
Spanish;Monolinguals;111;b;naming;b_pic_nam_111_bodega_1;bodega;6.712214161;0.050697681;0.065102041;F;True;
Spanish;Monolinguals;111;b;naming;b_pic_nam_111_bolsillo_1;bolsillo;8.24929445;0.067245081;0.082675737;F;True;
Spanish;Monolinguals;111;b;naming;b_pic_nam_111_bombero_1;bombero;25.11572004;0.06952381;0.074512472;F;True;
Spanish;Monolinguals;111;b;PW;b_PW_111_badirra_1;badirra;12.87794581;0.09682391;0.10968254;F;True;
Spanish;Monolinguals;111;b;PW;b_PW_111_bafo_1;bafo;18.80376183;0.154205213;0.163469388;F;True;
Spanish;Monolinguals;111;b;PW;b_PW_111_baijo_1;baijo;17.34741762;0.068122052;0.077777778;F;True;
Spanish;Monolinguals;111;b;PW;b_PW_111_bamio_1;bamio;14.08762491;0.053396358;0.060521542;F;True;
Spanish;Monolinguals;111;b;PW;b_PW_111_baneja_1;baneja;8.104129941;0.096956273;0.106621315;F;True;
Spanish;Monolinguals;111;b;PW;b_PW_111_bantula_0;bantula;6.990273404;0.113900227;0.118888889;F;False;
Spanish;Monolinguals;111;b;PW;b_PW_111_bebufa_1;bebufa;13.17003711;0.109368142;0.117664399;F;True;
Spanish;Monolinguals;111;b;PW;b_PW_111_bejo_1;bejo;13.41818784;0.082086168;0.08707483;F;True;
Spanish;Monolinguals;111;b;PW;b_PW_111_bellar_1;bellar;9.212730337;0.068576797;0.079795918;F;True;
Spanish;Monolinguals;111;b;PW;b_PW_111_belloda_1;belloda;6.116714506;0.078597502;0.089319728;F;True;
Spanish;Monolinguals;111;b;PW;b_PW_111_bemÃƒÂ©l_1;bemÃƒÂ©l;13.01837917;0.085147392;0.090136054;F;True;
Spanish;Monolinguals;111;b;PW;b_PW_111_berfo_1;berfo;45.0554697;0.169002268;0.17399093;F;True;
Spanish;Monolinguals;111;b;PW;b_PW_111_berranpoma_1;berranpoma;8.154109696;0.103764172;0.108752834;F;True;
Spanish;Monolinguals;111;b;PW;b_PW_111_bifla_1;bifla;16.40348115;0.114399093;0.119387755;F;True;
Spanish;Monolinguals;111;b;PW;b_PW_111_bijufe_1;bijufe;7.713605315;0.154399093;0.159387755;F;True;
Spanish;Monolinguals;111;b;PW;b_PW_111_bizcura_1;bizcura;6.254279686;0.114535147;0.11952381;F;True;
Spanish;Monolinguals;111;b;PW;b_PW_111_bollopa_1;bollopa;9.870429808;0.059297052;0.064285714;F;True;
Spanish;Monolinguals;111;b;PW;b_PW_111_boltaro_1;boltaro;12.96479847;0.107414966;0.112403628;F;True;
Spanish;Monolinguals;111;b;PW;b_PW_111_bombaja_1;bombaja;7.724164994;0.057393496;0.072743764;F;True;
Spanish;Monolinguals;111;b;PW;b_PW_111_boÃƒÂ±a_1;boÃƒÂ±a;4.773385269;0.010576723;0.024021442;F;True;
Spanish;Monolinguals;111;b;reading;b_reading_111_baile_1;baile;22.16263599;0.094580499;0.099569161;F;True;
Spanish;Monolinguals;111;b;reading;b_reading_111_bandera_1;bandera;5.110619135;0.06154195;0.066530612;F;True;
Spanish;Monolinguals;111;b;reading;b_reading_111_barriga_1;barriga;6.308096925;0.050022676;0.055011338;F;True;
Spanish;Monolinguals;111;b;reading;b_reading_111_barrio_1;barrio;9.026346129;0.084519098;0.0961678;F;True;
Spanish;Monolinguals;111;b;reading;b_reading_111_basura_1;basura;9.20986826;0.053570019;0.061746032;F;True;
Spanish;Monolinguals;111;b;reading;b_reading_111_bata_1;bata;7.604251182;0.05646782;0.065797046;F;True;
Spanish;Monolinguals;111;b;reading;b_reading_111_bebida_1;bebida;8.045398894;0.075165528;0.083492063;F;True;
Spanish;Monolinguals;111;b;reading;b_reading_111_belleza_1;belleza;9.63083635;0.088530089;0.100839002;F;True;
Spanish;Monolinguals;111;b;reading;b_reading_111_belÃƒÂ©n_1;belÃƒÂ©n;11.45655671;0.090634921;0.095623583;F;True;
Spanish;Monolinguals;111;b;reading;b_reading_111_berenjena_1;berenjena;5.595218788;0.050136054;0.055124717;F;True;
Spanish;Monolinguals;111;b;reading;b_reading_111_berza_1;berza;8.124768219;0.064240363;0.069229025;F;True;
Spanish;Monolinguals;111;b;reading;b_reading_111_bicho_1;bicho;5.065250296;0.139410431;0.144399093;F;True;
Spanish;Monolinguals;111;b;reading;b_reading_111_bigote_1;bigote;7.280359755;0.052811791;0.057800454;F;True;
Spanish;Monolinguals;111;b;reading;b_reading_111_boda_1;boda;11.64164418;0.119115646;0.124104308;F;True;
Spanish;Monolinguals;111;b;reading;b_reading_111_bodega_1;bodega;5.90010951;0.066462585;0.071451247;F;True;
Spanish;Monolinguals;111;b;reading;b_reading_111_bolsillo_1;bolsillo;6.326102079;0.055350237;0.071337868;F;True;
Spanish;Monolinguals;111;b;reading;b_reading_111_bombero_1;bombero;13.35590041;0.06;0.064988662;F;True;
Spanish;Monolinguals;111;v;naming;b_pic_nam_111_vacÃ­o_1;vacÃ­o;9.120672566;0.061405896;0.066394558;F;True;
Spanish;Monolinguals;111;v;naming;b_pic_nam_111_vajilla_1;vajilla;12.11231035;0.058854453;0.071292517;F;True;
Spanish;Monolinguals;111;v;naming;b_pic_nam_111_vamos_1;vamos;16.0390957;0.081911602;0.092653061;F;True;
Spanish;Monolinguals;111;v;naming;b_pic_nam_111_vaquero_1;vaquero;11.60182572;0.025583607;0.043114232;F;True;
Spanish;Monolinguals;111;v;naming;b_pic_nam_111_varios_1;varios;17.91053385;0.094489796;0.099478458;F;True;
Spanish;Monolinguals;111;v;naming;b_pic_nam_111_vaso_1;vaso;10.00025486;0.081613871;0.092605633;F;True;
Spanish;Monolinguals;111;v;naming;b_pic_nam_111_vecino_1;vecino;10.8604681;0.03510822;0.043197279;F;True;
Spanish;Monolinguals;111;v;naming;b_pic_nam_111_vela_1;vela;3.293899049;0.104159763;0.114504951;F;True;
Spanish;Monolinguals;111;v;naming;b_pic_nam_111_veloz_1;veloz;13.61597998;0.058435374;0.063424036;F;True;
Spanish;Monolinguals;111;v;naming;b_pic_nam_111_vencer_1;vencer;13.76905961;0.077013632;0.085962375;F;True;
Spanish;Monolinguals;111;v;naming;b_pic_nam_111_venga_1;venga;12.40246139;0.055615871;0.063031321;F;True;
Spanish;Monolinguals;111;v;naming;b_pic_nam_111_ventanilla_1;ventanilla;6.977603132;0.030897955;0.038649809;F;True;
Spanish;Monolinguals;111;v;naming;b_pic_nam_111_verano_1;verano;7.482423171;0.074852608;0.07984127;F;True;
Spanish;Monolinguals;111;v;naming;b_pic_nam_111_vidrio_1;vidrio;6.665804767;0.048204918;0.055385802;F;True;
Spanish;Monolinguals;111;v;naming;b_pic_nam_111_vistazo_1;vistazo;7.469052565;0.081439059;0.093144792;F;True;
Spanish;Monolinguals;111;v;naming;b_pic_nam_111_vivienda_1;vivienda;4.365856283;0.044209268;0.052614734;F;True;
Spanish;Monolinguals;111;v;naming;b_pic_nam_111_voceo_1;voceo;9.210007664;0.094512472;0.099501134;F;True;
Spanish;Monolinguals;111;v;naming;b_pic_nam_111_voces_1;voces;6.998912101;0.068744296;0.08172607;F;True;
Spanish;Monolinguals;111;v;naming;b_pic_nam_111_volante_1;volante;6.766508563;0.062892177;0.071746032;F;True;
Spanish;Monolinguals;111;v;naming;b_pic_nam_111_volverse_1;volverse;8.448042466;0.056039387;0.068895482;F;True;
Spanish;Monolinguals;111;v;PW;b_PW_111_valis_1;valis;14.29002459;0.13537415;0.140362812;F;True;
Spanish;Monolinguals;111;v;PW;b_PW_111_vallefo_1;vallefo;9.792857117;0.042118658;0.048684807;F;True;
Spanish;Monolinguals;111;v;PW;b_PW_111_valÃ­o_1;valÃ­o;6.909430787;0.071655329;0.076643991;F;True;
Spanish;Monolinguals;111;v;PW;b_PW_111_varruta_1;varruta;16.47444507;0.080731276;0.08845805;F;True;
Spanish;Monolinguals;111;v;PW;b_PW_111_vaties_1;vaties;8.242640893;0.089769241;0.099637188;F;True;
Spanish;Monolinguals;111;v;PW;b_PW_111_vaÃ±e_1;vaÃ±e;9.403996282;0.109532257;0.122738273;F;True;
Spanish;Monolinguals;111;v;PW;b_PW_111_venba_1;venba;7.718264036;0.094214948;0.103356009;F;True;
Spanish;Monolinguals;111;v;PW;b_PW_111_venpar_1;venpar;7.5237655;0.099067135;0.11478458;F;True;
Spanish;Monolinguals;111;v;PW;b_PW_111_ventijina_1;ventijina;10.84880153;0.071473923;0.076462585;F;True;
Spanish;Monolinguals;111;v;PW;b_PW_111_vepa_1;vepa;11.53887268;0.114693878;0.11968254;F;True;
Spanish;Monolinguals;111;v;PW;b_PW_111_verez_1;verez;5.14313899;0.083582766;0.088571429;F;True;
Spanish;Monolinguals;111;v;PW;b_PW_111_verrapo_1;verrapo;6.322120343;0.067869923;0.079977324;F;True;
Spanish;Monolinguals;111;v;PW;b_PW_111_vetimo_1;vetimo;10.46522337;0.080866278;0.093038549;F;True;
Spanish;Monolinguals;111;v;PW;b_PW_111_vifio_1;vifio;17.65007562;0.111791383;0.116780045;F;True;
Spanish;Monolinguals;111;v;PW;b_PW_111_vilianta_1;vilianta;15.33153871;0.164852608;0.16984127;F;True;
Spanish;Monolinguals;111;v;PW;b_PW_111_vispulo_1;vispulo;20.42926629;0.112199546;0.117188209;F;True;
Spanish;Monolinguals;111;v;PW;b_PW_111_vojande_1;vojande;4.931098684;0.076689342;0.081678005;F;True;
Spanish;Monolinguals;111;v;PW;b_PW_111_volgarse_1;volgarse;6.447466876;0.087455263;0.099319728;F;True;
Spanish;Monolinguals;111;v;PW;b_PW_111_vopas_1;vopas;8.231190907;0.087482993;0.092471655;F;True;
Spanish;Monolinguals;111;v;PW;b_PW_111_voÃ±eo_1;voÃ±eo;6.608072833;0.078723631;0.087891156;F;True;
Spanish;Monolinguals;111;v;reading;b_reading_111_vacÃ­o_1;vacÃ­o;12.42115524;0.08773892;0.099024943;F;True;
Spanish;Monolinguals;111;v;reading;b_reading_111_vajilla_1;vajilla;10.8273118;0.066553288;0.07154195;F;True;
Spanish;Monolinguals;111;v;reading;b_reading_111_vamos_1;vamos;9.50299937;0.096825397;0.101814059;F;True;
Spanish;Monolinguals;111;v;reading;b_reading_111_vaquero_1;vaquero;5.617489465;0.055827422;0.062789116;F;True;
Spanish;Monolinguals;111;v;reading;b_reading_111_vaso_1;vaso;11.06098823;0.094531777;0.106575964;F;True;
Spanish;Monolinguals;111;v;reading;b_reading_111_vecino_1;vecino;7.944584228;0.052912538;0.061269841;F;True;
Spanish;Monolinguals;111;v;reading;b_reading_111_vela_1;vela;4.933125075;0.096279072;0.104897959;F;True;
Spanish;Monolinguals;111;v;reading;b_reading_111_veloz_1;veloz;6.624698839;0.071451247;0.076439909;F;True;
Spanish;Monolinguals;111;v;reading;b_reading_111_vencer_1;vencer;10.27934869;0.075759637;0.080748299;F;True;
Spanish;Monolinguals;111;v;reading;b_reading_111_ventanilla_1;ventanilla;12.31710804;0.042312925;0.047301587;F;True;
Spanish;Monolinguals;111;v;reading;b_reading_111_verano_1;verano;12.6444023;0.077701035;0.085993516;F;True;
Spanish;Monolinguals;111;v;reading;b_reading_111_vidrio_1;vidrio;4.957590439;0.094292208;0.112131519;F;True;
Spanish;Monolinguals;111;v;reading;b_reading_111_vistazo_1;vistazo;6.286368704;0.083582766;0.088571429;F;True;
Spanish;Monolinguals;111;v;reading;b_reading_111_vivienda_0;vivienda;5.843462293;0.031444023;0.044032857;F;False;
Spanish;Monolinguals;111;v;reading;b_reading_111_voceo_1;voceo;4.583807938;0.071360544;0.076349206;F;True;
Spanish;Monolinguals;111;v;reading;b_reading_111_voces_1;voces;9.588745163;0.09;0.094988662;F;True;
Spanish;Monolinguals;111;v;reading;b_reading_111_volante_1;volante;4.789987715;0.080600044;0.089297052;F;True;
Spanish;Monolinguals;111;v;reading;b_reading_111_volverse_1;volverse;6.564296663;0.085600907;0.090589569;F;True;
Spanish;Monolinguals;112;b;naming;b_pic_nam_112_baile_1;baile;9.657471881;0.073446712;0.078435374;F;True;
Spanish;Monolinguals;112;b;naming;b_pic_nam_112_bandera_1;bandera;5.143693653;0.063747648;0.075442177;F;True;
Spanish;Monolinguals;112;b;naming;b_pic_nam_112_barriga_1;barriga;14.57226715;0.009277583;0.017478774;F;True;
Spanish;Monolinguals;112;b;naming;b_pic_nam_112_barrio_1;barrio;11.40817148;0.053610794;0.060839002;F;True;
Spanish;Monolinguals;112;b;naming;b_pic_nam_112_basura_1;basura;6.136920226;0.036627106;0.044458745;F;True;
Spanish;Monolinguals;112;b;naming;b_pic_nam_112_bata_1;bata;6.480085117;0.090575276;0.104240363;F;True;
Spanish;Monolinguals;112;b;naming;b_pic_nam_112_beber_1;beber;7.85003032;0.04324263;0.048231293;F;True;
Spanish;Monolinguals;112;b;naming;b_pic_nam_112_bebida_1;bebida;3.877609358;0.032210358;0.037990795;F;True;
