Language;Group;Speaker;Grapheme;Task;File;Word;Plosion_index;VOT;Length;Gender;Burst
French;Monolinguals;203;b;PW;b__203_PW_bovel;bovel;72.65829622;106.031746;111.020408;M;
French;Monolinguals;203;b;PW;b__203_PW_boÃ®nion;boînion;18.33535526;87.39229;92.380952;M;
French;Monolinguals;203;b;PW;b__203_PW_bÃ¨pe;bèpe;2.011588643;51.405896;56.394558;M;
French;Monolinguals;203;b;PW;b__203_PW_bÃ©ture;béture;47.6331424;93.061224;98.049887;M;
French;Monolinguals;203;b;reading;b__203_read_bague;bague;57.37210795;131.269841;136.258503;M;
French;Monolinguals;203;b;reading;b__203_read_balai;balai;45.08034066;102.040816;107.029478;M;
French;Monolinguals;203;b;reading;b__203_read_barrette;barrette;51.57955128;66.961451;71.950113;M;
French;Monolinguals;203;b;reading;b__203_read_beau;beau;101.8637554;116.326531;121.315193;M;
French;Monolinguals;203;b;reading;b__203_read_bec;bec;107.5783498;150.702948;155.69161;M;
French;Monolinguals;203;b;reading;b__203_read_benne;benne;47.34781254;129.931973;134.920635;M;
French;Monolinguals;203;b;reading;b__203_read_berceau;berceau;27.83362073;96.349206;101.337868;M;
French;Monolinguals;203;b;reading;b__203_read_berceuse;berceuse;19.46506868;94.081633;99.070295;M;
French;Monolinguals;203;b;reading;b__203_read_biche;biche;26.64874296;122.721088;127.709751;M;
French;Monolinguals;203;b;reading;b__203_read_bijou;bijou;23.32111697;114.46712;119.455782;M;
French;Monolinguals;203;b;reading;b__203_read_bille;bille;25.73881215;124.580499;129.569161;M;
French;Monolinguals;203;b;reading;b__203_read_bistrot;bistrot;39.83439361;88.14059;93.129252;M;
French;Monolinguals;203;b;reading;b__203_read_bitume;bitume;39.03522984;124.875283;129.863946;M;
French;Monolinguals;203;b;reading;b__203_read_biÃ¨re;bière;16.21889619;62.335601;67.324263;M;
French;Monolinguals;203;b;reading;b__203_read_bocal;bocal;63.43611447;49.705215;54.693878;M;
French;Monolinguals;203;b;reading;b__203_read_bonnet;bonnet;72.91807093;102.993197;107.981859;M;
French;Monolinguals;203;b;reading;b__203_read_bossu;bossu;57.02888235;76.303855;81.292517;M;
French;Monolinguals;203;b;reading;b__203_read_bout;bout;50.48664528;85.419501;90.408163;M;
French;Monolinguals;203;b;reading;b__203_read_boÃ®tier;boîtier;37.15395754;65.873016;70.861678;M;
French;Monolinguals;203;b;reading;b__203_read_bÃ©quille;béquille;15.75524614;102.789116;107.777778;M;
French;Monolinguals;203;v;naming;b__203_picnam_valet;valet;4.424417861;103.446712;108.435374;M;
French;Monolinguals;203;v;naming;b__203_picnam_valise;valise;4.826214426;97.876736;123.596549;M;
French;Monolinguals;203;v;naming;b__203_picnam_vase;vase;13.48494599;7.82256;17.778546;M;
French;Monolinguals;203;v;naming;b__203_picnam_veau;veau;3.068811529;67.32286;119.234887;M;
French;Monolinguals;203;v;naming;b__203_picnam_ver;ver;3.753799331;136.077098;141.06576;M;
French;Monolinguals;203;v;naming;b__203_picnam_verrou;verrou;4.064227525;151.632653;156.621315;M;
French;Monolinguals;203;v;naming;b__203_picnam_veste;veste;7.362146554;106.75737;111.746032;M;
French;Monolinguals;203;v;naming;b__203_picnam_viande;viande;9.206261535;121.06576;126.054422;M;
French;Monolinguals;203;v;naming;b__203_picnam_vide;vide;4.750474273;99.795918;129.816872;M;
French;Monolinguals;203;v;naming;b__203_picnam_village;village;5.289637913;86.603815;101.389832;M;
French;Monolinguals;203;v;naming;b__203_picnam_ville;ville;3.175464856;128.440032;145.649705;M;
French;Monolinguals;203;v;naming;b__203_picnam_visage;visage;4.126619441;57.037831;88.058406;M;
French;Monolinguals;203;v;naming;b__203_picnam_voiture;voiture;4.155247884;70.617764;110.482631;M;
French;Monolinguals;203;v;naming;b__203_picnam_voleur;voleur;3.758410053;75.850143;108.979592;M;
French;Monolinguals;203;v;naming;b__203_picnam_voûte;voûte;3.872063604;146.054422;179.256235;M;
French;Monolinguals;203;v;PW;b__203_PW_vabin;vabin;5.193242939;139.84127;144.829932;M;
French;Monolinguals;203;v;PW;b__203_PW_vaident;vaident;4.042616258;116.122449;121.111111;M;
French;Monolinguals;203;v;PW;b__203_PW_vame;vame;6.264619228;128.93424;133.922902;M;
French;Monolinguals;203;v;PW;b__203_PW_varouse;varouse;6.776567406;106.621315;111.609977;M;
French;Monolinguals;203;v;PW;b__203_PW_vaupans;vaupans;2.769140675;62.993197;296.925509;M;
French;Monolinguals;203;v;PW;b__203_PW_veillade;veillade;4.097202531;130.181406;135.170068;M;
French;Monolinguals;203;v;PW;b__203_PW_verrile;verrile;4.160773441;70.997732;114.257414;M;
French;Monolinguals;203;v;PW;b__203_PW_vespe;vespe;5.928912498;143.99093;148.979592;M;
French;Monolinguals;203;v;PW;b__203_PW_vianpe;vianpe;4.743594163;117.369615;192.007287;M;
French;Monolinguals;203;v;PW;b__203_PW_viblite;viblite;5.407946307;80.261451;126.316801;M;
French;Monolinguals;203;v;PW;b__203_PW_vije;vije;3.27531451;61.733768;81.331789;M;
French;Monolinguals;203;v;PW;b__203_PW_viloupe;viloupe;4.153558302;122.403628;127.39229;M;
French;Monolinguals;203;v;PW;b__203_PW_vipe;vipe;3.943274845;147.278912;152.267574;M;
French;Monolinguals;203;v;PW;b__203_PW_viteuil;viteuil;5.699164299;154.285714;159.274376;M;
French;Monolinguals;203;v;PW;b__203_PW_vobur;vobur;2.679918972;91.54195;96.530612;M;
French;Monolinguals;203;v;PW;b__203_PW_vodais;vodais;2.767260482;46.734694;139.501277;M;
French;Monolinguals;203;v;PW;b__203_PW_voissule;voissule;3.131574438;97.763062;143.957081;M;
French;Monolinguals;203;v;PW;b__203_PW_voûle;voûle;2.561193181;37.619048;167.815521;M;
French;Monolinguals;203;v;PW;b__203_PW_vèbe;vèbe;5.040877077;154.580499;159.569161;M;
French;Monolinguals;203;v;PW;b__203_PW_vô;vô;3.994390934;126.1678;172.836566;M;
French;Monolinguals;203;v;reading;b__203_read_vaisseau;vaisseau;5.03726194;118.798186;123.786848;M;
French;Monolinguals;203;v;reading;b__203_read_valet;valet;4.490993387;127.346939;132.335601;M;
French;Monolinguals;203;v;reading;b__203_read_valise;valise;3.619675516;129.410431;134.399093;M;
French;Monolinguals;203;v;reading;b__203_read_vase;vase;4.880167133;103.764172;108.752834;M;
French;Monolinguals;203;v;reading;b__203_read_vautour;vautour;2.759755181;106.394558;154.638269;M;
French;Monolinguals;203;v;reading;b__203_read_veau;veau;4.480235742;94.058957;189.375749;M;
French;Monolinguals;203;v;reading;b__203_read_veilleuse;veilleuse;2.740303696;89.251701;94.240363;M;
French;Monolinguals;203;v;reading;b__203_read_ver;ver;3.693056179;121.496599;126.485261;M;
French;Monolinguals;203;v;reading;b__203_read_verrou;verrou;4.027055027;91.06576;96.054422;M;
French;Monolinguals;203;v;reading;b__203_read_veste;veste;6.843864345;133.877551;138.866213;M;
French;Monolinguals;203;v;reading;b__203_read_viande;viande;5.194266965;126.258503;131.247166;M;
French;Monolinguals;203;v;reading;b__203_read_vide;vide;5.093013304;150.0;154.988662;M;
French;Monolinguals;203;v;reading;b__203_read_village;village;4.622931546;116.031746;121.020408;M;
French;Monolinguals;203;v;reading;b__203_read_ville;ville;4.505878768;124.285714;175.346721;M;
French;Monolinguals;203;v;reading;b__203_read_visage;visage;5.064708452;107.732426;112.721088;M;
French;Monolinguals;203;v;reading;b__203_read_vitrine;vitrine;3.86910887;87.505669;92.494331;M;
French;Monolinguals;203;v;reading;b__203_read_voiture;voiture;3.604051502;154.807256;159.795918;M;
French;Monolinguals;203;v;reading;b__203_read_volet;volet;3.371200415;177.573696;182.562358;M;
French;Monolinguals;203;v;reading;b__203_read_voleur;voleur;3.514899522;127.800454;166.706297;M;
French;Monolinguals;203;v;reading;b__203_read_voûte;voûte;4.980841235;126.802721;160.780606;M;
French;Monolinguals;204;b;naming;b__204_picnam_bague;bague;15.99467604;93.84791;107.755102;F;
French;Monolinguals;204;b;naming;b__204_picnam_balai;balai;8.659875214;56.246417;66.145125;F;
French;Monolinguals;204;b;naming;b__204_picnam_barrette;barrette;11.89097788;95.174551;108.474417;F;
French;Monolinguals;204;b;naming;b__204_picnam_bec;bec;9.741740608;16.919864;26.265349;F;
French;Monolinguals;204;b;naming;b__204_picnam_benne;benne;12.54001262;60.385488;65.37415;F;
French;Monolinguals;204;b;naming;b__204_picnam_berceau;berceau;9.748246357;60.89932;71.646259;F;
French;Monolinguals;204;b;naming;b__204_picnam_berceuse;berceuse;10.27111613;39.614512;44.603175;F;
French;Monolinguals;204;b;naming;b__204_picnam_biche;biche;26.39718895;85.668934;90.657596;F;
French;Monolinguals;204;b;naming;b__204_picnam_bijou;bijou;16.34592997;50.452631;58.665849;F;
French;Monolinguals;204;b;naming;b__204_picnam_bille;bille;8.513399414;60.195793;69.591837;F;
French;Monolinguals;204;b;naming;b__204_picnam_bistrot;bistrot;23.38851307;71.133787;76.122449;F;
French;Monolinguals;204;b;naming;b__204_picnam_bitume;bitume;8.621233123;37.891156;42.879819;F;
French;Monolinguals;204;b;naming;b__204_picnam_bière;bière;5.519114569;67.142857;72.131519;F;
French;Monolinguals;204;b;naming;b__204_picnam_bocal;bocal;13.55948723;19.459342;24.247456;F;
French;Monolinguals;204;b;naming;b__204_picnam_bonnet;bonnet;9.471630198;20.687591;29.271227;F;
French;Monolinguals;204;b;naming;b__204_picnam_bossu;bossu;7.775432427;48.321995;53.310658;F;
French;Monolinguals;204;b;naming;b__204_picnam_boîtier;boîtier;2.746110926;39.977324;44.965986;F;
French;Monolinguals;204;b;naming;b__204_picnam_béquille;béquille;19.83005543;51.632653;56.621315;F;
French;Monolinguals;204;b;PW;b__204_PW_baje;baje;33.92088909;53.174061;61.746032;F;
French;Monolinguals;204;b;PW;b__204_PW_bamite;bamite;58.2912854;131.405896;136.394558;F;
French;Monolinguals;204;b;PW;b__204_PW_bamé;bamé;22.68910364;121.70068;126.689342;F;
French;Monolinguals;204;b;PW;b__204_PW_baut;baut;29.53086798;115.079365;120.068027;F;
French;Monolinguals;204;b;PW;b__204_PW_berlise;berlise;33.16672309;80.249433;85.238095;F;
French;Monolinguals;204;b;PW;b__204_PW_berlit;berlit;21.24541381;39.863946;44.852608;F;
French;Monolinguals;204;b;PW;b__204_PW_berre;berre;24.06969889;88.684807;93.673469;F;
French;Monolinguals;204;b;PW;b__204_PW_bigude;bigude;5.06845307;82.176871;87.165533;F;
French;Monolinguals;204;b;PW;b__204_PW_bime;bime;20.89374087;98.662132;103.650794;F;
French;Monolinguals;204;b;PW;b__204_PW_bipon;bipon;25.10759781;106.712018;111.70068;F;
French;Monolinguals;204;b;PW;b__204_PW_bisleau;bisleau;10.11066573;87.301587;92.290249;F;
French;Monolinguals;204;b;PW;b__204_PW_bive;bive;15.92481564;85.804989;90.793651;F;
French;Monolinguals;204;b;PW;b__204_PW_biète;biète;21.21472702;100.521542;105.510204;F;
French;Monolinguals;204;b;PW;b__204_PW_bofa;bofa;10.79233695;41.768707;46.75737;F;
French;Monolinguals;204;b;PW;b__204_PW_bomain;bomain;17.07514685;149.387755;154.376417;F;
French;Monolinguals;204;b;PW;b__204_PW_boud;boud;91.36257107;150.725624;155.714286;F;
French;Monolinguals;204;b;PW;b__204_PW_bovel;bovel;9.316313952;126.825397;131.814059;F;
French;Monolinguals;204;b;PW;b__204_PW_boînion;boînion;21.79057108;62.312925;67.301587;F;
French;Monolinguals;204;b;PW;b__204_PW_bèpe;bèpe;28.77063652;101.814059;106.802721;F;
French;Monolinguals;204;b;PW;b__204_PW_béture;béture;27.63564511;63.310658;68.29932;F;
French;Monolinguals;204;b;reading;b__204_read_bague;bague;77.82127494;140.929705;145.918367;F;
French;Monolinguals;204;b;reading;b__204_read_balai;balai;20.45816572;97.57775;106.145125;F;
French;Monolinguals;204;b;reading;b__204_read_barrette;barrette;69.95560166;82.176871;87.165533;F;
French;Monolinguals;204;b;reading;b__204_read_beau;beau;47.51631063;89.183673;94.172336;F;
French;Monolinguals;204;b;reading;b__204_read_bec;bec;68.18527696;9.648238;15.248844;F;
French;Monolinguals;204;b;reading;b__204_read_benne;benne;10.6626631;35.719343;42.675737;F;
French;Monolinguals;204;b;reading;b__204_read_berceau;berceau;36.89948919;36.389139;43.809524;F;
French;Monolinguals;204;b;reading;b__204_read_berceuse;berceuse;55.74852092;6.836001;16.137156;F;
French;Monolinguals;204;b;reading;b__204_read_biche;biche;21.38884428;0.887201;5.323207;F;
French;Monolinguals;204;b;reading;b__204_read_bijou;bijou;12.32057243;89.909297;94.897959;F;
French;Monolinguals;204;b;reading;b__204_read_bille;bille;48.84411832;94.195011;99.183673;F;
French;Monolinguals;204;b;reading;b__204_read_bistrot;bistrot;53.50424141;79.070295;84.058957;F;
French;Monolinguals;204;b;reading;b__204_read_bitume;bitume;9.37261191;171.292517;176.281179;F;
French;Monolinguals;204;b;reading;b__204_read_bière;bière;133.4637446;18.936763;22.595826;F;
French;Monolinguals;204;b;reading;b__204_read_bocal;bocal;23.96141169;15.058742;20.024613;F;
French;Monolinguals;204;b;reading;b__204_read_bonnet;bonnet;6.38926237;117.0933;133.424036;F;
French;Monolinguals;204;b;reading;b__204_read_bossu;bossu;57.14174454;56.9161;61.904762;F;
French;Monolinguals;204;b;reading;b__204_read_bout;bout;63.34563459;135.289921;142.508714;F;
French;Monolinguals;204;b;reading;b__204_read_boîtier;boîtier;14.87270133;61.201814;66.190476;F;
French;Monolinguals;204;b;reading;b__204_read_béquille;béquille;57.26721754;160.136054;165.124717;F;
French;Monolinguals;204;v;naming;b__204_picnam_vaisseau;vaisseau;5.172902987;73.854875;95.496884;F;
French;Monolinguals;204;v;naming;b__204_picnam_valet;valet;3.225986659;87.006803;91.995465;F;
French;Monolinguals;204;v;naming;b__204_picnam_valise;valise;3.842539473;87.23356;92.222222;F;
French;Monolinguals;204;v;naming;b__204_picnam_vase;vase;8.940176792;52.063492;100.291483;F;
French;Monolinguals;204;v;naming;b__204_picnam_vautour;vautour;3.187993753;61.85558;106.169275;F;
French;Monolinguals;204;v;naming;b__204_picnam_veau;veau;3.588848411;41.38322;85.979255;F;
French;Monolinguals;204;v;naming;b__204_picnam_veilleuse;veilleuse;1.797294822;21.293437;26.550312;F;
French;Monolinguals;204;v;naming;b__204_picnam_ver;ver;4.4837516;128.571429;133.560091;F;
French;Monolinguals;204;v;naming;b__204_picnam_verrou;verrou;2.919279673;78.231293;100.765538;F;
French;Monolinguals;204;v;naming;b__204_picnam_veste;veste;4.736799843;64.376417;69.365079;F;
French;Monolinguals;204;v;naming;b__204_picnam_viande;viande;4.165470627;111.70068;136.66485;F;
French;Monolinguals;204;v;naming;b__204_picnam_village;village;2.524079033;85.831413;106.574004;F;
French;Monolinguals;204;v;naming;b__204_picnam_ville;ville;3.499584497;21.693698;35.509844;F;
French;Monolinguals;204;v;naming;b__204_picnam_visage;visage;4.075841484;38.715162;95.552315;F;
French;Monolinguals;204;v;naming;b__204_picnam_vitrine;vitrine;9.037226694;41.052222;64.056667;F;
French;Monolinguals;204;v;naming;b__204_picnam_voiture;voiture;11.11816076;52.040816;57.029478;F;
French;Monolinguals;204;v;naming;b__204_picnam_volet;volet;3.952935878;65.646259;107.717969;F;
French;Monolinguals;204;v;naming;b__204_picnam_voleur;voleur;10.62378938;41.678005;87.481273;F;
French;Monolinguals;204;v;naming;b__204_picnam_voûte;voûte;2.880078996;52.244898;57.23356;F;
French;Monolinguals;204;v;PW;b__204_PW_vabin;vabin;4.569840489;47.981859;161.411331;F;
French;Monolinguals;204;v;PW;b__204_PW_vaident;vaident;6.79969694;40.884354;149.480312;F;
French;Monolinguals;204;v;PW;b__204_PW_vame;vame;5.63169725;155.419501;167.602101;F;
French;Monolinguals;204;v;PW;b__204_PW_varouse;varouse;3.398188192;126.507937;131.496599;F;
French;Monolinguals;204;v;PW;b__204_PW_vaupans;vaupans;2.747827401;82.721088;130.070312;F;
French;Monolinguals;204;v;PW;b__204_PW_veillade;veillade;3.12896407;131.292517;136.281179;F;
French;Monolinguals;204;v;PW;b__204_PW_verrile;verrile;4.36784266;60.362812;112.870949;F;
French;Monolinguals;204;v;PW;b__204_PW_vespe;vespe;3.376659017;103.99093;108.979592;F;
French;Monolinguals;204;v;PW;b__204_PW_vianpe;vianpe;4.717486879;95.555556;100.544218;F;
French;Monolinguals;204;v;PW;b__204_PW_viblite;viblite;4.12310614;79.455782;104.52331;F;
French;Monolinguals;204;v;PW;b__204_PW_vije;vije;4.090016861;52.358277;183.488964;F;
French;Monolinguals;204;v;PW;b__204_PW_viloupe;viloupe;4.546710961;54.603175;67.059323;F;
French;Monolinguals;204;v;PW;b__204_PW_vipe;vipe;4.037688365;131.54195;136.530612;F;
French;Monolinguals;204;v;PW;b__204_PW_viteuil;viteuil;3.455149211;88.707483;93.696145;F;
French;Monolinguals;204;v;PW;b__204_PW_vobur;vobur;3.439965202;51.746032;94.587587;F;
French;Monolinguals;204;v;PW;b__204_PW_vodais;vodais;2.665245357;56.507937;80.082708;F;
French;Monolinguals;204;v;PW;b__204_PW_voissule;voissule;2.612516114;96.530612;128.080133;F;
French;Monolinguals;204;v;PW;b__204_PW_voûle;voûle;4.514914208;50.294785;119.686632;F;
French;Monolinguals;204;v;PW;b__204_PW_vèbe;vèbe;5.948653459;48.253968;183.474797;F;
French;Monolinguals;204;v;PW;b__204_PW_vô;vô;5.117834492;62.290249;111.038513;F;
French;Monolinguals;204;v;reading;b__204_read_vaisseau;vaisseau;4.992337188;53.333333;114.054525;F;
French;Monolinguals;204;v;reading;b__204_read_valet;valet;4.283868544;55.895692;89.406406;F;
French;Monolinguals;204;v;reading;b__204_read_valise;valise;6.517572797;92.267574;115.926227;F;
French;Monolinguals;204;v;reading;b__204_read_vase;vase;4.838361621;47.505669;192.585446;F;
French;Monolinguals;204;v;reading;b__204_read_vautour;vautour;3.682514001;72.517007;103.126146;F;
French;Monolinguals;204;v;reading;b__204_read_veau;veau;4.130558858;139.274376;144.263039;F;
French;Monolinguals;204;v;reading;b__204_read_veilleuse;veilleuse;5.728655261;38.730159;96.760174;F;
French;Monolinguals;204;v;reading;b__204_read_ver;ver;3.598944939;75.69161;80.680272;F;
French;Monolinguals;204;v;reading;b__204_read_verrou;verrou;6.951635507;107.959184;143.733721;F;
French;Monolinguals;204;v;reading;b__204_read_veste;veste;4.782893034;142.244898;147.23356;F;
French;Monolinguals;204;v;reading;b__204_read_viande;viande;4.797435334;138.866213;170.14776;F;
French;Monolinguals;204;v;reading;b__204_read_vide;vide;4.735267835;38.004535;108.281962;F;
French;Monolinguals;204;v;reading;b__204_read_village;village;4.77650425;109.863946;114.852608;F;
French;Monolinguals;204;v;reading;b__204_read_ville;ville;5.693813914;126.417234;150.52849;F;
French;Monolinguals;204;v;reading;b__204_read_visage;visage;3.038037016;26.030035;70.586169;F;
French;Monolinguals;204;v;reading;b__204_read_vitrine;vitrine;4.416134296;39.174583;49.957917;F;
French;Monolinguals;204;v;reading;b__204_read_voiture;voiture;2.547212671;109.387755;114.376417;F;
French;Monolinguals;204;v;reading;b__204_read_volet;volet;3.709158657;45.192744;74.746632;F;
French;Monolinguals;204;v;reading;b__204_read_voleur;voleur;3.040507481;64.240363;69.229025;F;
French;Monolinguals;204;v;reading;b__204_read_voûte;voûte;4.487946737;51.451247;146.46875;F;
French;Monolinguals;206;b;naming;b__206_picnam_bague;bague;12.18127163;202.39421;212.411764;M;
French;Monolinguals;206;b;naming;b__206_picnam_balai;balai;17.47458613;105.306122;110.294785;M;
French;Monolinguals;206;b;naming;b__206_picnam_barrette;barrette;20.88870357;91.382123;102.44898;M;
French;Monolinguals;206;b;naming;b__206_picnam_beau;beau;9.338228448;171.860073;188.412698;M;
French;Monolinguals;206;b;naming;b__206_picnam_bec;bec;16.36175997;122.434654;135.170068;M;
French;Monolinguals;206;b;naming;b__206_picnam_benne;benne;18.66042291;107.596372;112.585034;M;
French;Monolinguals;206;b;naming;b__206_picnam_berceau;berceau;17.16909888;148.390023;153.378685;M;
French;Monolinguals;206;b;naming;b__206_picnam_berceuse;berceuse;9.405832161;181.06576;186.054422;M;
French;Monolinguals;206;b;naming;b__206_picnam_biche;biche;6.146445899;104.081633;109.070295;M;
French;Monolinguals;206;b;naming;b__206_picnam_bijou;bijou;16.65400201;129.342404;134.331066;M;
French;Monolinguals;206;b;naming;b__206_picnam_bille;bille;7.663207452;110.907029;115.895692;M;
French;Monolinguals;206;b;naming;b__206_picnam_bistrot;bistrot;14.83853336;154.335235;159.995233;M;
