;Unnamed: 0;Language;Group;Speaker;Grapheme;Task;File;Problem;Word;Plosive_Index;VOT;Length;Gender;Fricatived
9336;9512;French;Monolinguals;220;b;reading;b_reading_220_bitume;;bitume;10.059597446985677;84.30839002268442;89.29705215419399;F;False
9337;9513;French;Monolinguals;220;b;reading;b_reading_220_bière;;bière;3.9575965224933456;106.04819429917713;116.93877551020648;F;False
9338;9514;French;Monolinguals;220;b;reading;b_reading_220_bocal;;bocal;10.077693921316062;79.59183673469279;84.58049886621666;F;False
9339;9515;French;Monolinguals;220;b;reading;b_reading_220_bonnet;;bonnet;10.137508921192067;70.975056689349;75.96371882085862;F;False
9340;9516;French;Monolinguals;220;b;reading;b_reading_220_bossu;;bossu;9.303929113243656;80.83900226756667;85.82766439909052;F;False
9341;9517;French;Monolinguals;220;b;reading;b_reading_220_bout;;bout;10.088842426808784;72.90249433106054;77.89115646258438;F;False
9342;9518;French;Monolinguals;220;b;reading;b_reading_220_boîtier;;boîtier;4.313730100071559;93.44671201813526;98.43537414965908;F;False
9343;9519;French;Monolinguals;220;b;reading;b_reading_220_béquille;;béquille;17.74318798096611;82.99319727890975;87.98185941043356;F;False
9344;9520;French;Monolinguals;220;v;naming;b_pic_nam_220_vaisseau;;vaisseau;4.452363564004831;78.36734693877555;120.22623235005692;F;False
9345;9521;French;Monolinguals;220;v;naming;b_pic_nam_220_valet;;valet;5.146401931442429;79.90929705215423;119.02450753912764;F;False
9346;9522;French;Monolinguals;220;v;naming;b_pic_nam_220_valise;;valise;7.719419369202162;54.85260770975042;93.84469850679888;F;False
9347;9523;French;Monolinguals;220;v;naming;b_pic_nam_220_vase;;vase;6.371735796249159;140.20408163265242;145.1927437641727;F;False
9348;9524;French;Monolinguals;220;v;naming;b_pic_nam_220_vautour;;vautour;4.658059093789689;66.07709750566926;119.69928638256096;F;False
9349;9525;French;Monolinguals;220;v;naming;b_pic_nam_220_veau;;veau;4.3335719999162094;106.34920634920596;167.66856239880389;F;False
9350;9526;French;Monolinguals;220;v;naming;b_pic_nam_220_veilleuse;;veilleuse;4.619191037744239;79.25170068027221;138.93805233098533;F;False
9351;9527;French;Monolinguals;220;v;naming;b_pic_nam_220_ver;;ver;3.7267911926938413;52.49433106575907;150.8622962459789;F;False
9352;9528;French;Monolinguals;220;v;naming;b_pic_nam_220_veste;;veste;4.796847217445882;84.46712018140445;110.26222195407342;F;False
9353;9529;French;Monolinguals;220;v;naming;b_pic_nam_220_viande;;viande;3.7629119806522966;106.43990929705187;146.77659482832794;F;False
9354;9530;French;Monolinguals;220;v;naming;b_pic_nam_220_vide;;vide;4.3493537590429945;45.73696145124728;271.3036628701176;F;False
9355;9531;French;Monolinguals;220;v;naming;b_pic_nam_220_village;;village;4.7339137125478485;83.06122448979636;116.94832408649702;F;False
9356;9532;French;Monolinguals;220;v;naming;b_pic_nam_220_ville;;ville;5.379134668432523;108.86621315193425;187.05820779190674;F;False
9357;9533;French;Monolinguals;220;v;naming;b_pic_nam_220_visage;;visage;3.8617624232117342;76.91609977324276;151.54892058449576;F;False
9358;9534;French;Monolinguals;220;v;naming;b_pic_nam_220_vitrine;;vitrine;4.200809382143116;131.74603174603303;136.73469387754974;F;False
9359;9535;French;Monolinguals;220;v;naming;b_pic_nam_220_voiture;;voiture;3.020688233802282;56.66666666666489;102.35574299507276;F;False
9360;9536;French;Monolinguals;220;v;naming;b_pic_nam_220_volet;;volet;3.4462180424475246;65.10204081632764;110.75933660948324;F;False
9361;9537;French;Monolinguals;220;v;naming;b_pic_nam_220_voleur;;voleur;2.695990464111304;67.07482993197544;100.58331372840712;F;False
9362;9538;French;Monolinguals;220;v;naming;b_pic_nam_220_voûte;;voûte;4.227325788397917;58.027210884354474;154.66219575880302;F;False
9363;9539;French;Monolinguals;220;v;PW;b_PW_220_vabin;;vabin;5.495201975679177;90.09070294784748;95.07936507937131;F;False
9364;9540;French;Monolinguals;220;v;PW;b_PW_220_vaident;;vaident;4.301811035881887;64.24036281178758;125.67682158569227;F;False
9365;9541;French;Monolinguals;220;v;PW;b_PW_220_vame;;vame;4.3993137497650965;105.69160997732752;133.84472554970014;F;False
9366;9542;French;Monolinguals;220;v;PW;b_PW_220_varouse;;varouse;4.9778077426393;115.64625850339638;120.63492063492019;F;False
9367;9543;French;Monolinguals;220;v;PW;b_PW_220_vaupans;;vaupans;4.018704236473862;102.19954648526651;168.37655048009736;F;False
9368;9544;French;Monolinguals;220;v;PW;b_PW_220_veillade;;veillade;4.297545173510604;101.3832199546485;134.48113489809546;F;False
9369;9545;French;Monolinguals;220;v;PW;b_PW_220_verrile;;verrile;4.221985635302487;78.18594104307408;129.85900634163272;F;False
9370;9546;French;Monolinguals;220;v;PW;b_PW_220_vespe;;vespe;4.6099118306891445;149.79591836736006;154.78458049886967;F;False
9371;9547;French;Monolinguals;220;v;PW;b_PW_220_vianpe;;vianpe;5.428415574290264;86.75736961450298;114.61049010925704;F;False
9372;9548;French;Monolinguals;220;v;PW;b_PW_220_viblite;;viblite;4.090611436052382;97.27891156462931;141.8661122951903;F;False
9373;9549;French;Monolinguals;220;v;PW;b_PW_220_vije;;vije;4.57373941372536;107.80045351474143;180.9441192538657;F;False
9374;9550;French;Monolinguals;220;v;PW;b_PW_220_viloupe;;viloupe;3.4728823214078792;142.97052154195455;147.95918367346414;F;False
9375;9551;French;Monolinguals;220;v;PW;b_PW_220_vipe;;vipe;3.7498061197498185;61.45124716553597;78.23729182712215;F;False
9376;9552;French;Monolinguals;220;v;PW;b_PW_220_viteuil;;viteuil;3.867293966672512;57.0975056689349;62.086167800458725;F;False
9377;9553;French;Monolinguals;220;v;PW;b_PW_220_vodais;;vodais;4.301575978768897;66.34802714046373;138.51605666167185;F;False
9378;9554;French;Monolinguals;220;v;PW;b_PW_220_voissule;;voissule;4.264894923761871;89.61451247165544;160.51635203371006;F;False
9379;9555;French;Monolinguals;220;v;PW;b_PW_220_voûle;;voûle;4.8914628384547;124.26303854876151;179.00461554840774;F;False
9380;9556;French;Monolinguals;220;v;PW;b_PW_220_vèbe;;vèbe;4.490613289735698;88.95691609977519;150.87555003857744;F;False
9381;9557;French;Monolinguals;220;v;PW;b_PW_220_vô;;vô;4.183950425361704;69.41043083899957;181.84232407340062;F;False
9382;9558;French;Monolinguals;220;v;reading;b_reading_220_vaisseau;;vaisseau;4.272633640003597;50.54421768707584;85.10918178629369;F;False
9383;9559;French;Monolinguals;220;v;reading;b_reading_220_valet;;valet;3.6848507459092894;52.49433106575907;81.42823657104259;F;False
9384;9560;French;Monolinguals;220;v;reading;b_reading_220_valise;;valise;4.037640514668233;88.6394557823138;93.62811791383764;F;False
9385;9561;French;Monolinguals;220;v;reading;b_reading_220_vase;;vase;3.644024210643912;72.13151927437876;77.1201814059026;F;False
9386;9562;French;Monolinguals;220;v;reading;b_reading_220_vautour;;vautour;2.96195810002966;44.35374149660731;97.14594988098213;F;False
9387;9563;French;Monolinguals;220;v;reading;b_reading_220_veau;;veau;4.3340467138508885;76.12244897958931;138.63831409774718;F;False
9388;9564;French;Monolinguals;220;v;reading;b_reading_220_veilleuse;;veilleuse;3.3565747462482087;57.23356009070813;109.40586155879828;F;False
9389;9565;French;Monolinguals;220;v;reading;b_reading_220_ver;;ver;4.183844758956709;122.29024943310664;127.27891156461624;F;False
9390;9566;French;Monolinguals;220;v;reading;b_reading_220_verrou;;verrou;3.314875266107041;125.46485260770626;145.8495087695866;F;False
9391;9567;French;Monolinguals;220;v;reading;b_reading_220_veste;;veste;3.508695478316844;94.46712018140605;99.45578231292984;F;False
9392;9568;French;Monolinguals;220;v;reading;b_reading_220_viande;;viande;4.9179145590284215;85.12471655329534;150.12345074150346;F;False
9393;9569;French;Monolinguals;220;v;reading;b_reading_220_vide;;vide;3.8472048030369055;104.943310657589;176.3287544597177;F;False
9394;9570;French;Monolinguals;220;v;reading;b_reading_220_village;;village;4.362470497318807;67.75510204082025;115.83063300999186;F;False
9395;9571;French;Monolinguals;220;v;reading;b_reading_220_ville;;ville;4.130703841269279;96.96145124716793;152.54981665998454;F;False
9396;9572;French;Monolinguals;220;v;reading;b_reading_220_visage;;visage;4.098676607558834;89.36507936508066;133.6196245290182;F;False
9397;9573;French;Monolinguals;220;v;reading;b_reading_220_vitrine;;vitrine;4.236945265765893;54.71655328797453;98.83535434823898;F;False
9398;9574;French;Monolinguals;220;v;reading;b_reading_220_voiture;;voiture;4.058782054258368;60.06802721087468;139.92310702258234;F;False
9399;9575;French;Monolinguals;220;v;reading;b_reading_220_volet;;volet;2.3790625036875075;134.98866213151928;139.9773242630431;F;False
9400;9576;French;Monolinguals;220;v;reading;b_reading_220_voleur;;voleur;5.623680586075983;56.64399092970029;97.4710722167913;F;False
9401;9577;French;Monolinguals;220;v;reading;b_reading_220_voûte;;voûte;6.461316169255243;80.02267573695576;161.54043604710466;F;False
9402;4082;Spanish;Bilinguals;3;v;naming;b_pic_nam_3_vajilla;;vajilla;3.3400743763163385;20.50637506029052;42.107003385031476;F;True
9403;4088;Spanish;Bilinguals;3;v;naming;b_pic_nam_3_vela;;vela;5.758318761876189;103.87755102041041;108.86621315192713;F;True
9404;4091;Spanish;Bilinguals;3;v;naming;b_pic_nam_3_venga;;venga;4.3144364358534615;70.11337868480894;75.10204081632565;F;True
9405;4092;Spanish;Bilinguals;3;v;naming;b_pic_nam_3_ventanilla;;ventanilla;6.890604289825867;50.929705215416725;55.91836734694056;F;True
9406;4093;Spanish;Bilinguals;3;v;naming;b_pic_nam_3_verano;;verano;4.639899239611316;12.482906832552487;23.68516799813847;F;True
9407;4094;Spanish;Bilinguals;3;v;naming;b_pic_nam_3_vidrio;;vidrio;4.9231225151609435;64.73922902494422;69.72789115646093;F;True
9408;4096;Spanish;Bilinguals;3;v;naming;b_pic_nam_3_vivienda;;vivienda;2.294408079685772;51.180444434621116;79.61695354727992;F;True
9409;4098;Spanish;Bilinguals;3;v;naming;b_pic_nam_3_voces;;voces;5.796378072609148;18.0699935645805;45.096218012645295;F;True
9410;4099;Spanish;Bilinguals;3;v;naming;b_pic_nam_3_volante;;volante;4.37625867874687;92.3582766439921;97.34693877551592;F;True
9411;4101;Spanish;Bilinguals;3;v;PW;b_PW_3_valis;;valis;4.159701899980253;46.55367834787682;54.44444444445652;F;True
9412;4105;Spanish;Bilinguals;3;v;PW;b_PW_3_vaties;;vaties;3.744482254581065;51.00053640811098;63.6961451247231;F;True
9413;4106;Spanish;Bilinguals;3;v;PW;b_PW_3_vañe;;vañe;8.324841705253679;81.70068027212095;86.68934240363058;F;True
9414;4107;Spanish;Bilinguals;3;v;PW;b_PW_3_venba;;venba;14.670674452937734;100.31746031745571;105.30612244897951;F;True
9415;4108;Spanish;Bilinguals;3;v;PW;b_PW_3_venpar;;venpar;8.192148249426202;98.16326530612685;103.15192743763643;F;True
9416;4109;Spanish;Bilinguals;3;v;PW;b_PW_3_ventijina;;ventijina;7.303163820010264;41.72335600907217;46.71201814058179;F;True
9417;4112;Spanish;Bilinguals;3;v;PW;b_PW_3_verrapo;;verrapo;5.292355938197919;76.84526307397729;94.01927994980495;F;True
9418;4116;Spanish;Bilinguals;3;v;PW;b_PW_3_vispulo;;vispulo;3.662739293918942;79.68493613917359;92.06085279981836;F;True
9419;4117;Spanish;Bilinguals;3;v;PW;b_PW_3_vojande;;vojande;3.00226244946491;95.93386183490792;108.41444093080099;F;True
9420;4118;Spanish;Bilinguals;3;v;PW;b_PW_3_volgarse;;volgarse;4.392552590159232;58.93424036281658;63.9229024943262;F;True
9421;4119;Spanish;Bilinguals;3;v;PW;b_PW_3_vopas;;vopas;14.813106359269767;103.85487528344584;108.84353741496966;F;True
9422;4120;Spanish;Bilinguals;3;v;PW;b_PW_3_voñeo;;voñeo;3.3295511168660736;78.52607709750714;83.51473922901675;F;True
9423;4122;Spanish;Bilinguals;3;v;reading;b_reading_3_vajilla;;vajilla;2.7749453286998933;67.10123617860121;79.85103133002269;F;True
9424;4134;Spanish;Bilinguals;3;v;reading;b_reading_3_vidrio;;vidrio;38.59826489140424;58.52607709749691;63.51473922902072;F;True
9425;4136;Spanish;Bilinguals;3;v;reading;b_reading_3_vivienda;;vivienda;2.251721471918914;33.038718131024325;45.29025276940502;F;True
9426;4139;Spanish;Bilinguals;3;v;reading;b_reading_3_volante;;volante;3.3079387916638248;50.498866213132494;55.48752834465631;F;True
9427;4323;Spanish;Bilinguals;4;v;naming;b_pic_nam_4_vaquero;;vaquero;8.244063786036554;97.52834467120228;102.5170068027208;F;True
9428;4328;Spanish;Bilinguals;4;v;naming;b_pic_nam_4_veloz;;veloz;8.121413315224945;102.04081632652873;107.029478458049;F;True
9429;4344;Spanish;Bilinguals;4;v;PW;b_PW_4_vaties;;vaties;8.26493977534739;91.92743764172917;96.91609977323877;F;True
9430;4367;Spanish;Bilinguals;4;v;reading;b_reading_4_veloz;;veloz;4.386359133126237;105.78231292515736;110.7709750566812;F;True
9431;4552;Spanish;Bilinguals;5;v;naming;b_pic_nam_5_vacío;;vacío;15.25653076284562;14.944590021881421;27.506634830723357;F;True
9432;4553;Spanish;Bilinguals;5;v;naming;b_pic_nam_5_vajilla;;vajilla;3.6014190336169563;83.96825396825403;88.95691609977341;F;True
9433;4557;Spanish;Bilinguals;5;v;naming;b_pic_nam_5_vaso;;vaso;6.699363967068781;13.177912709195995;51.904761904758345;F;True
9434;4558;Spanish;Bilinguals;5;v;naming;b_pic_nam_5_vecino;;vecino;3.4579235887415702;46.11785761912302;74.57355700114476;F;True
9435;4571;Spanish;Bilinguals;5;v;PW;b_PW_5_valis;;valis;4.131549017070566;99.84126984127785;104.82993197280165;F;True
9436;4574;Spanish;Bilinguals;5;v;PW;b_PW_5_vaties;;vaties;3.342344090270837;74.3990929705376;79.38775510206142;F;True
9437;4575;Spanish;Bilinguals;5;v;PW;b_PW_5_vañe;;vañe;3.8760171347265655;105.12471655329136;110.11337868478675;F;True
9438;4577;Spanish;Bilinguals;5;v;PW;b_PW_5_venpar;;venpar;4.238131471736753;137.27891156463554;142.2675736961594;F;True
9439;4580;Spanish;Bilinguals;5;v;PW;b_PW_5_verez;;verez;4.06642012148353;44.80725623582772;49.79591836735153;F;True
9440;4582;Spanish;Bilinguals;5;v;PW;b_PW_5_vetimo;;vetimo;3.46352018208408;93.46938775510695;98.45804988663076;F;True
9441;4583;Spanish;Bilinguals;5;v;PW;b_PW_5_vifio;;vifio;5.967841632285192;13.893693097799089;41.30209644378625;F;True
9442;4585;Spanish;Bilinguals;5;v;PW;b_PW_5_vispulo;;vispulo;7.218883512581072;12.377556187004757;26.081757859998326;F;True
9443;4586;Spanish;Bilinguals;5;v;PW;b_PW_5_vojande;;vojande;5.720659322827686;16.444519495422586;48.85625179520047;F;True
9444;4587;Spanish;Bilinguals;5;v;PW;b_PW_5_volgarse;;volgarse;9.981957345162858;98.93424036280862;103.92290249433243;F;True
9445;4588;Spanish;Bilinguals;5;v;PW;b_PW_5_vopas;;vopas;8.703360465165995;11.33065125938515;27.92640179114869;F;True
9446;4589;Spanish;Bilinguals;5;v;PW;b_PW_5_voñeo;;voñeo;6.1274683737162094;45.510204081637106;50.49886621316092;F;True
9447;5049;Spanish;Bilinguals;7;v;PW;b_PW_7_vaties;;vaties;9.3057148136246;60.49886621315181;65.48752834466852;F;True
9448;5052;Spanish;Bilinguals;7;v;PW;b_PW_7_venpar;;venpar;22.839857460063662;58.503401360539435;63.49206349206328;F;True
9449;5054;Spanish;Bilinguals;7;v;PW;b_PW_7_vepa;;vepa;6.836680906738764;69.97732426304992;74.96598639455955;F;True
9450;5056;Spanish;Bilinguals;7;v;PW;b_PW_7_verrapo;;verrapo;3.7223948904259037;97.86848072562292;102.85714285714675;F;True
9451;5058;Spanish;Bilinguals;7;v;PW;b_PW_7_vifio;;vifio;7.595008109208207;19.639655839029047;38.728715367952304;F;True
9452;5061;Spanish;Bilinguals;7;v;PW;b_PW_7_vojande;;vojande;5.422330733012734;84.37641723357102;94.91019832711343;F;True
9453;5063;Spanish;Bilinguals;7;v;PW;b_PW_7_vopas;;vopas;5.159844644385272;140.09070294784465;145.07936507936847;F;True
9454;5277;Spanish;Bilinguals;9;v;naming;b_pic_nam_9_vivienda;;vivienda;4.6086884506423775;54.64852607709504;59.63718820861885;F;True
9455;5289;Spanish;Bilinguals;9;v;PW;b_PW_9_ventijina;;ventijina;5.114278912927003;75.30612244897839;80.29478458048798;F;True
9456;5506;Spanish;Bilinguals;12;v;naming;b_pic_nam_12_veloz;;veloz;4.981743772138879;44.2857142857207;49.274376417237434;F;True
9457;5515;Spanish;Bilinguals;12;v;naming;b_pic_nam_12_voces;;voces;3.85929892633953;28.170381475632663;44.93151716077647;F;True
9458;5517;Spanish;Bilinguals;12;v;naming;b_pic_nam_12_volverse;;volverse;2.5544995949404794;56.00907029477753;60.997732426301354;F;True
9459;5524;Spanish;Bilinguals;12;v;PW;b_PW_12_venba;;venba;5.229593314586904;105.07936507937643;110.06802721087185;F;True
9460;5556;Spanish;Bilinguals;12;v;reading;b_reading_12_volante;;volante;6.802292898880648;74.26303854876437;79.2517006802882;F;True
9461;5751;Spanish;Bilinguals;13;v;naming;b_pic_nam_13_volante;;volante;6.4774558129543856;60.74829931975501;65.73696145125041;F;True
9462;5757;Spanish;Bilinguals;13;v;PW;b_PW_13_vaties;;vaties;5.973929275808724;17.81359046833586;35.62718093661488;F;True
9463;5766;Spanish;Bilinguals;13;v;PW;b_PW_13_vifio;;vifio;8.854230465231627;72.24489795919453;77.23356009068992;F;True
9464;5767;Spanish;Bilinguals;13;v;PW;b_PW_13_vilianta;;vilianta;4.112485021533336;89.29705215416561;94.28571428571787;F;True
9465;5988;Spanish;Bilinguals;17;v;naming;b_pic_nam_17_vivienda;;vivienda;14.837530537872937;84.71655328798278;89.7052154194995;M;True
9466;6210;Spanish;Bilinguals;18;v;naming;b_pic_nam_18_vacío;;vacío;3.5124339702013865;19.81101139753916;40.80307078192469;F;True
9467;6211;Spanish;Bilinguals;18;v;naming;b_pic_nam_18_vajilla;;vajilla;3.269040490344544;79.70567131745642;100.41789199497144;F;True
9468;6218;Spanish;Bilinguals;18;v;naming;b_pic_nam_18_veloz;;veloz;3.2756814707811364;30.912140009789372;90.89731985987726;F;True
9469;6223;Spanish;Bilinguals;18;v;naming;b_pic_nam_18_vidrio;;vidrio;3.740931747408315;56.4172335600972;61.405895691621026;F;True
9470;6224;Spanish;Bilinguals;18;v;naming;b_pic_nam_18_vistazo;;vistazo;3.1764885593879684;34.83959288453775;45.29522885636084;F;True
9471;6225;Spanish;Bilinguals;18;v;naming;b_pic_nam_18_volante;;volante;3.11686531121954;45.48752834466541;50.476190476189224;F;True
